,Critical Cases,Diseased,Infected asymptomatic,Infected symptomatic,Isolated,Recovered,Susceptible,accumulated cases,case fatality rate,contact infectivity asymptomatic self,contact infectivity quarantine self,contact infectivity symptomatic self,contacts per person symptomatic self,critical cases recovery rate,death rate,deimmunization rate,first infection,fraction of symptomatic,incidence per 100000,infected asymptomatic recovery rate,infected critical case rate,infected symptomatic recovery rate,infection rate,infection rate asymptomatic self,infection rate quarantined self,infection rate symptomatic self,init total population,isolated critical case rate,isolated recovery rate,isolation rate asymptomatic,isolation rate symptomatic,new cases,non controlled population,symptomatic rate,total infected,total infection rate
10.0,0.12286484674454491,0.012805102200338097,11.399999384578159,2.4281308416417113,0.0,3.3751757498243915,7999982.661024087,1.9884534320478064,0.00643972948722806,0.375,0.03749999999999999,0.1875,15.0,0.0070883565429545135,0.004725571028636343,0.009375488193956644,0,0.17559357642132056,0.024855667900597577,0.5699999692289079,0.04856261683283423,0.437063551495508,4.730264129979937,4.274990576200519,0.0,0.4552735537794179,8000000,0.0,0.0,0.0,0.0,0.5699999692289079,7999999.864330064,1.1399999384578159,13.82813022621987,4.730264129979937
11.0,0.16474092624165085,0.0182885798753224,14.851158121176141,3.1745341638393243,0.0,4.523914049384475,7999977.267364172,2.639578961569447,0.006928597379200331,0.375,0.03749999999999999,0.1875,15.0,0.009504284206249086,0.006336189470832725,0.012566427914956874,0,0.17611163630471352,0.03299473701961809,0.742557906058807,0.06349068327678649,0.5714161494910784,6.164392075534727,5.56916859757651,0.0,0.5952234779582172,8000000,0.0,0.0,0.0,0.0,0.742557906058807,7999999.816970507,1.485115812117614,18.025692285015467,6.164392075534727
12.0,0.21906136773888296,0.0256077641125678,19.3492633791707,4.144941524753114,0.0,6.022231164201018,7999970.238894815,3.4878746524780704,0.007341939336717264,0.375,0.03749999999999999,0.1875,15.0,0.0126381558310894,0.008425437220726268,0.016728419900558383,0,0.176423996543116,0.043598433155975884,0.967463168958535,0.08289883049506228,0.7460894744555605,8.033120664333396,7.2559469958774665,0.0,0.7771736684559293,8000000,0.0,0.0,0.0,0.0,0.967463168958535,7999999.755330883,1.93492633791707,23.494204903923816,8.033120664333396
13.0,0.2895830046639869,0.03530918821455967,25.21144847141589,5.407725822890004,0.0,7.975748699346972,7999961.080184829,4.593142787446935,0.007687370031486878,0.375,0.03749999999999999,0.1875,15.0,0.016706711807537706,0.011137807871691803,0.022154857498186034,0,0.17661239884890215,0.05741428484308669,1.2605724235707945,0.1081545164578001,0.9733906481202007,10.468191265947667,9.454247565814466,0.0,1.0139437001331997,8000000,0.0,0.0,0.0,0.0,1.2605724235707945,7999999.675107823,2.521144847141589,30.619174294305893,10.468191265947667
14.0,0.38121083684894996,0.04810464955549625,32.851007031248535,7.051881150625112,0.0,10.522170030012381,7999949.145626317,6.033302879001012,0.007973186581254706,0.375,0.03749999999999999,0.1875,15.0,0.021992932895131725,0.014661955263421154,0.029228250083367727,0,0.17672608354771951,0.07541628598751265,1.6425503515624267,0.14103762301250225,1.2693386071125201,13.64126936918858,12.31904998762301,0.0,1.3222193815655694,8000000,0.0,0.0,0.0,0.0,1.6425503515624267,7999999.570684528,3.2851007031248534,39.90288818187365,13.64126936918858
15.0,0.5003434260085782,0.06492161369800116,42.80652722729311,9.193294529956162,0.0,13.84098966062058,7999933.593923559,7.909884566245991,0.008207656275420562,0.375,0.03749999999999999,0.1875,15.0,0.028865966885110277,0.019243977923406853,0.038447193501723834,0,0.17679473158337372,0.09887355707807488,2.1403263613646555,0.18386589059912326,1.6547930153921093,17.776044134741092,16.05231559695277,0.0,1.7237285377883225,8000000,0.0,0.0,0.0,0.0,2.1403263613646555,7999999.434734977,4.280652722729311,51.99982175724927,17.776044134741092
16.0,0.6553235805883539,0.08696880733150247,55.779856108315464,11.982913622253017,0.0,18.166148196539876,7999913.3287897045,10.355184805712057,0.008398576072107311,0.375,0.03749999999999999,0.1875,15.0,0.037807129649328114,0.025204753099552075,0.050461522768166324,0,0.17683624311547883,0.1294398100714007,2.788992805415773,0.23965827244506036,2.1569244520055433,23.16399353498274,20.91722136390944,0.0,2.2467721710732986,8000000,0.0,0.0,0.0,0.0,2.788992805415773,7999999.257707632,5.577985610831546,67.76276973056848,23.16399353498274
17.0,0.8570261009144152,0.11582162405401425,72.68556841990106,15.617385856837723,0.0,23.802524873538747,7999886.921673147,13.541593733666115,0.008553027533684388,0.375,0.03749999999999999,0.1875,15.0,0.04944381351429318,0.032962542342862125,0.06611812464871875,0,0.17686141969716335,0.16926992167082644,3.634278420995053,0.31234771713675447,2.81112945423079,30.18492501270584,27.256706198800426,0.0,2.9282188139054135,8000000,0.0,0.0,0.0,0.0,3.634278420995053,7999999.027152298,7.268556841990106,88.30295427673879,30.18492501270584
18.0,1.1196240096743948,0.15353336357984104,94.71542373891957,20.352918466500668,0.0,31.14742991289014,7999852.511070535,17.693746326370327,0.008677267139917037,0.375,0.03749999999999999,0.1875,15.0,0.06459369286583047,0.04306246191055364,0.08652063864691706,0,0.1768767853643585,0.2211718290796291,4.735771186945978,0.4070583693300134,3.663525323970121,39.333737199715344,35.51763473532839,0.0,3.816102464386952,8000000,0.0,0.0,0.0,0.0,4.735771186945978,7999998.726842653,9.471542373891957,115.06834220542024,39.333737199715344
19.0,1.4615872631174043,0.2027801455635943,123.4223497946474,26.523335647295045,0.0,40.71861108345635,7999807.671336091,23.104355958779475,0.008776706259433276,0.375,0.03749999999999999,0.1875,15.0,0.08432234210292716,0.05621489473528478,0.11310725300960098,0,0.17688628765223544,0.28880444948474343,6.17111748973237,0.5304667129459009,4.774200416513109,51.25528500838463,46.282278099224264,0.0,4.973006909160365,8000000,0.0,0.0,0.0,0.0,6.17111748973237,7999998.335632616,12.34223497946474,149.94568544194246,51.25528500838463
20.0,1.9069843077600672,0.26704971201765204,160.82986192893713,34.56360435583167,0.0,53.19074747269804,7999749.241752248,30.15484511693685,0.008855947061975131,0.375,0.03749999999999999,0.1875,15.0,0.11001832544769617,0.07334555029846412,0.14775207631305012,0,0.1768923240527309,0.37693556396171063,8.041493096446857,0.6912720871166335,6.2214487840497,66.78979861381916,60.30932417136826,0.0,6.480474442450899,8000000,0.0,0.0,0.0,0.0,8.041493096446857,7999997.825966005,16.082986192893713,195.3934662847688,66.78979861381916
21.0,2.487178164127527,0.350887424154468,209.57461422163223,45.04048476109256,0.0,69.44300074682823,7999673.103834705,39.342226003114796,0.008918850299082914,0.375,0.03749999999999999,0.1875,15.0,0.1434910479304342,0.0956606986202895,0.19289722429674508,0,0.17689636216015797,0.4917778250389349,10.478730711081612,0.9008096952218512,8.10728725699666,87.03204565183867,78.58729684676852,0.0,8.444748805070155,8000000,0.0,0.0,0.0,0.0,10.478730711081612,7999997.161934434,20.957461422163224,254.6150989827248,87.03204565183867
22.0,3.243036476299995,0.46021678770134045,273.09210054307397,58.69246188551862,0.0,90.62097191494425,7999573.891212417,51.31412317052609,0.008968618369877569,0.375,0.03749999999999999,0.1875,15.0,0.18709825824807663,0.12473217216538443,0.25172492198595625,0,0.17689931519387836,0.6414265396315761,13.654605027153698,1.1738492377103724,10.56464313939335,113.40838594699274,102.40413040671271,0.0,11.00425554028003,8000000,0.0,0.0,0.0,0.0,13.654605027153698,7999996.296746761,27.309210054307396,331.7845624285926,113.40838594699274
23.0,4.2278111042844,0.6027570881336858,355.8585436911359,76.48176627570902,0.0,118.217424107686,7999444.611697755,66.9144022609476,0.009007882724306502,0.375,0.03749999999999999,0.1875,15.0,0.24391217909333074,0.16260811939555384,0.3283817336324611,0,0.17690177046312017,0.8364300282618449,17.792927184556795,1.5296353255141804,13.766717929627623,147.7771143756316,133.4377700970619,0.0,14.339344278569717,8000000,0.0,0.0,0.0,0.0,17.792927184556795,7999995.16943183,35.58585436911359,432.34030996684487,147.7771143756316
24.0,5.510889875457221,0.7885675517997529,463.7059343543925,99.66213868267756,0.0,154.17744962625946,7999276.155019934,87.24261311612179,0.009038788771149628,0.375,0.03749999999999999,0.1875,15.0,0.3179359543533012,0.2119573029022008,0.42827069340627627,0,0.17690412973778816,1.0905326639515223,23.185296717719627,1.9932427736535516,17.93918496288196,192.55910358271728,173.87412864638011,0.0,18.68497493633716,8000000,0.0,0.0,0.0,0.0,23.185296717719627,7999993.700542597,46.370593435439254,563.3680730370701,192.55910358271728
25.0,7.182684320655202,1.0307563490017062,604.2322747107569,129.86709494977922,0.0,201.03547389810964,7999056.651715796,113.73142344068691,0.00906307437134351,0.375,0.03749999999999999,0.1875,15.0,0.41438563388395394,0.2762570892559693,0.5584318719391934,0,0.17690669726338634,1.4216427930085864,30.211613735537846,2.5973418989955848,23.37607709096026,250.90785077654397,226.5606168024495,0.0,24.347233974094475,8000000,0.0,0.0,0.0,0.0,30.211613735537846,7999991.786559355,60.42322747107569,734.0993696605361,250.90785077654397
26.0,9.360996835167501,1.3464043424341419,787.3356847291609,169.22487772875212,0.0,262.0937182821616,7998770.638318109,148.2474773206403,0.00908213999164412,0.375,0.03749999999999999,0.1875,15.0,0.540057509721202,0.3600383398141347,0.7280381063393377,0,0.17690973720882178,1.8530934665080037,39.366784236458045,3.3844975545750424,30.460477991175384,326.9307367505943,295.20590561936746,0.0,31.724831131226853,8000000,0.0,0.0,0.0,0.0,39.366784236458045,7999989.292598849,78.73356847291609,956.560562457913,326.9307367505943
27.0,12.199314201931248,1.7577685660515456,1025.909577089412,220.50813785590194,0.0,341.6546406987865,7998397.970561613,193.22274701325156,0.009097109906687098,0.375,0.03749999999999999,0.1875,15.0,0.7038065885729565,0.4692043923819711,0.9490406686077404,0,0.176913513994445,2.4152843376656445,51.2954788544706,4.410162757118039,39.69146481406235,425.9767900740613,384.6397216516,0.0,41.33706842246132,8000000,0.0,0.0,0.0,0.0,51.2954788544706,7999986.042917257,102.5909577089412,1246.417714945314,425.9767900740613
28.0,15.89760885972883,2.29385004202586,1336.7471489164843,287.3287938584615,0.0,445.32363464906024,7997912.408963702,251.82556675319807,0.009108884660126468,0.375,0.03749999999999999,0.1875,15.0,0.9171697419074325,0.611446494604955,1.2370100962473896,0,0.17691832400861915,3.147819584414976,66.83735744582421,5.74657587716923,51.719182894523065,555.0107248486868,501.1505119245222,0.0,53.86021292416456,8000000,0.0,0.0,0.0,0.0,66.83735744582421,7999981.808541125,133.67471489164842,1624.0759427749458,555.0107248486868
29.0,20.716403780556902,2.9924360620516324,1741.7176642885036,374.39163047131524,0.0,580.4031459595212,7997279.778719464,328.18328491408755,0.00911818547624995,0.375,0.03749999999999999,0.1875,15.0,1.195177141185975,0.7967847607906501,1.61223096099867,0,0.17692452436102038,4.102291061426095,87.08588321442518,7.487832609426304,67.39049348483675,723.0987413242462,652.923972048715,0.0,70.17476927553125,8000000,0.0,0.0,0.0,0.0,87.08588321442518,7999976.291160184,174.17176642885036,2116.109294759819,723.0987413242462
30.0,26.995082975481683,3.9027602248846702,2269.2952622024936,487.82421488864884,0.0,756.4056851901461,7996455.576994546,427.6720251327908,0.009125591564407037,0.375,0.03749999999999999,0.1875,15.0,1.5574086332008663,1.038272422133911,2.1011269033059614,0,0.17693256274962754,5.345900314159885,113.46476311012468,9.756484297772976,87.8083586799568,942.0388455815059,850.6119769134843,0.0,91.42686866802158,8000000,0.0,0.0,0.0,0.0,113.46476311012468,7999969.102156827,226.92952622024936,2757.1194770911425,942.0388455815059
31.0,35.17572229727659,5.0889665913512,2956.5443515508337,635.6058808486575,0.0,985.7213814352342,7995381.8636973025,557.2936343026018,0.009131571362230867,0.375,0.03749999999999999,0.1875,15.0,2.0293685940736497,1.3529123960490999,2.738114948431206,0,0.17694301176932803,6.966170428782522,147.8272175775417,12.712117616973151,114.40905855275837,1227.177596195414,1108.0696904917081,0.0,119.1079057037058,8000000,0.0,0.0,0.0,0.0,147.8272175775417,7999959.7353111375,295.6544351550834,3592.150232399491,1227.177596195414
32.0,45.83409307887888,6.634620189357973,3851.69525928604,828.125160634477,0.0,1284.4862549326117,7993983.224611905,726.1657980786077,0.00913650877927987,0.375,0.03749999999999999,0.1875,15.0,2.644274600704551,1.7628497338030338,3.5680173748128103,0,0.1769566107941685,9.077072475982597,192.584762964302,16.562503212689542,149.06252891420587,1598.4665747814172,1443.3088702441137,0.0,155.15770453730352,8000000,0.0,0.0,0.0,0.0,192.584762964302,7999947.531286758,385.169525928604,4679.8204199205165,1598.4665747814172
33.0,59.719977656536805,8.64857847944539,5017.48103697992,1078.903500516719,0.0,1673.710920556735,7992161.535985839,946.1588695341114,0.009140725472143965,0.375,0.03749999999999999,0.1875,15.0,3.4453833263386615,2.296922217559108,4.649197001546486,0,0.1769743187754606,11.826985869176392,250.87405184899598,21.578070010334383,194.20263009300942,2081.8258139386376,1879.7278901268994,0.0,202.0979238117382,8000000,0.0,0.0,0.0,0.0,250.87405184899598,7999931.631443892,501.74810369799195,6096.384537496639,2081.8258139386376
34.0,77.80955982522217,11.272631982275065,6535.452599680375,1405.5338024321925,0.0,2180.7467513874535,7989789.184654719,1232.7226001206457,0.009144500134232812,0.375,0.03749999999999999,0.1875,15.0,4.48901306683974,2.99267537789316,6.057629864965149,0,0.17699738184393232,15.40903250150807,326.77262998401875,28.110676048643853,252.99608443779465,2710.8980561747317,2447.6939040742463,0.0,263.2041521004855,8000000,0.0,0.0,0.0,0.0,326.77262998401875,7999910.917808219,653.5452599680375,7940.986402112568,2710.8980561747317
35.0,101.37344955120847,14.6914430003643,8511.545865238999,1830.8957627051816,0.0,2841.1885572372144,7986700.304922295,1605.958166613187,0.009148085738339721,0.375,0.03749999999999999,0.1875,15.0,5.848468243338949,3.8989788288926333,7.89219043677004,0,0.1770274204650375,20.07447708266484,425.57729326194993,36.617915254103636,329.5612372869327,3529.2968517326426,3186.5696353545504,0.0,342.727216378092,8000000,0.0,0.0,0.0,0.0,425.57729326194993,7999883.935107476,851.1545865238999,10342.441627944181,3529.2968517326426
36.0,132.0649104469086,19.14546661502086,11083.241806681692,2384.7265935184255,0.0,3701.340623883874,7982679.480598883,2092.0061816815173,0.009151725641475913,0.375,0.03749999999999999,0.1875,15.0,7.619129448860113,5.0794196325734084,10.28150173301076,0,0.1770665420838819,26.15007727101897,554.1620903340846,47.694531870368515,429.25078683331657,4593.472180606257,4147.29558998718,0.0,446.17659061907716,8000000,0.0,0.0,0.0,0.0,554.1620903340846,7999848.789622966,1108.3241806681692,13467.968400200118,4593.472180606257
37.0,172.03412564898528,24.947736937356197,14428.73730269319,3105.645881068665,0.0,4821.407640855188,7977447.227312827,2724.8402804962125,0.009155669459206995,0.375,0.03749999999999999,0.1875,15.0,9.925045710518381,6.616697140345588,13.392799002375522,0,0.1771174867414056,34.06050350620265,721.4368651346595,62.1129176213733,559.0162585923597,5976.3371592438125,5395.65584277634,0.0,580.6813164674725,8000000,0.0,0.0,0.0,0.0,721.4368651346595,7999803.018137444,1442.873730269319,17534.383183761853,5976.3371592438125
38.0,224.07590840171355,32.50565473192048,18778.627252710143,4043.7571352141103,0.0,6279.614669876222,7970641.419379096,3548.5787937646296,0.009160189648046609,0.375,0.03749999999999999,0.1875,15.0,12.92745625394501,8.618304169296675,17.443374082989507,0,0.1771838150861107,44.35723492205787,938.9313626355072,80.87514270428221,727.8762843385399,7771.813633423287,7016.367417230491,0.0,755.446216192796,8000000,0.0,0.0,0.0,0.0,938.9313626355072,7999743.418436896,1877.8627252710144,22822.384387924252,7771.813633423287
39.0,291.8201754496508,42.34923244485292,24430.67674868482,5263.975470205028,0.0,8177.511555416454,7961793.666817828,4620.454017911432,0.009165599804842535,0.375,0.03749999999999999,0.1875,15.0,16.835779352864467,11.223852901909645,22.715309876156816,0,0.17727015057803647,57.7556752238929,1221.533837434241,105.27950940410055,947.515584636905,10100.453971632567,9118.131222583579,0.0,982.3227490489883,8000000,0.0,0.0,0.0,0.0,1221.533837434241,7999665.830592134,2443.067674868482,29694.652218889845,10100.453971632567
40.0,379.9767675343532,55.16765284297733,31768.316183037285,6850.25905459304,0.0,10646.77682187955,7950299.503520142,6014.609025505504,0.009172275805299033,0.375,0.03749999999999999,0.1875,15.0,21.921736588520375,14.614491059013584,29.574380060776527,0,0.1773824904839596,75.18261281881881,1588.4158091518643,137.0051810918608,1233.0466298267472,13116.265025475357,11839.751580433202,0.0,1276.513445042156,8000000,0.0,0.0,0.0,0.0,1588.4158091518643,7999564.855579652,3176.8316183037286,38618.57523763033,13116.265025475357
41.0,494.64878097011757,71.85649100226138,41283.48496796387,8910.947494589753,0.0,13857.902030246343,7935381.160235258,7826.923789673733,0.009180681061065593,0.375,0.03749999999999999,0.1875,15.0,28.537429671352932,19.02495311423529,38.49417230623984,0,0.1775286034210578,97.83654737092168,2064.1742483981934,178.21894989179506,1603.9705490261554,17014.77071081244,15357.346354254529,0.0,1657.4243565579116,8000000,0.0,0.0,0.0,0.0,2064.1742483981934,7999433.494728058,4128.348496796387,50194.432462553625,17014.77071081244
42.0,643.7313209397231,93.57854600825513,53604.31635778254,11585.425363271213,0.0,18031.204170963632,7916041.744241068,10181.101111437416,0.009191397372837138,0.375,0.03749999999999999,0.1875,15.0,37.13834543883018,24.75889695922012,50.086678252676755,0,0.17771853450263894,127.2637638929677,2680.215817889127,231.70850726542426,2085.3765653888186,22042.157801301233,19892.48989549613,0.0,2149.6679058051027,8000000,0.0,0.0,0.0,0.0,2680.215817889127,7999262.6901330855,5360.431635778254,65189.74172105375,22042.157801301233
43.0,837.4151634885147,121.8419292777413,69527.78935283436,15052.31955923808,0.0,23450.669220383603,7891009.96477481,13236.25971303339,0.009205163083780141,0.375,0.03749999999999999,0.1875,15.0,48.31241327818354,32.20827551878903,65.1407478343989,0,0.17796524209830625,165.4532464129174,3476.3894676417176,301.0463911847616,2709.4175206628543,28504.98734654136,25720.794041700963,0.0,2784.193304840396,8000000,0.0,0.0,0.0,0.0,3476.3894676417176,7999040.742907265,6952.778935283435,84580.10891207244,28504.98734654136
44.0,1088.8165561256747,158.599843100169,90056.704581632,19539.381087693306,0.0,30481.152618238342,7858675.345313243,17196.271363227137,0.009222920466312378,0.375,0.03749999999999999,0.1875,15.0,62.81633977648123,41.87755985098749,84.6698683839954,0,0.17828539193131196,214.95339204033922,4502.8352290816,390.7876217538661,3517.0885957847954,36779.32380633796,33179.84882230997,0.0,3599.474984027989,8000000,0.0,0.0,0.0,0.0,4502.8352290816,7998752.583600807,9005.6704581632,109596.08566932532,36779.32380633796
45.0,1414.7541050874754,206.3773033193951,116438.91852372179,25335.056573486178,0.0,39589.414360725794,7817015.47913369,22321.015103672915,0.009245874453327878,0.375,0.03749999999999999,0.1875,15.0,81.62042913966204,54.413619426441365,109.97059544646054,0,0.17870033309085875,279.0126887959114,5821.945926186089,506.70113146972363,4560.3101832275115,47317.10839882335,42674.498956020536,0.0,4642.6094428028155,8000000,0.0,0.0,0.0,0.0,5821.945926186089,7998378.868591623,11643.891852372179,141773.97509720796,47317.10839882335
46.0,1836.6893890659067,268.4308013898213,150204.3532969754,32801.463752258176,0.0,51369.28649381066,7763519.776266533,28939.563838831393,0.009275564859399787,0.375,0.03749999999999999,0.1875,15.0,105.96284936918693,70.64189957945796,142.69246248280737,0,0.17923727388093724,361.7445479853924,7510.21766484877,656.0292750451636,5904.263475406472,60646.04622554579,54676.00309955677,0.0,5970.043125989015,8000000,0.0,0.0,0.0,0.0,7510.21766484877,7997894.879809578,15020.43532969754,183005.8170492336,60646.04622554579
47.0,2381.83644577306,348.9473529767475,193191.48632409517,42387.96616792314,0.0,66570.86653024853,7695118.897179013,37465.00722503622,0.00931395397525938,0.375,0.03749999999999999,0.1875,15.0,137.41364110229193,91.60909406819462,184.9190736951348,0,0.17993065914506823,468.31259031295275,9659.574316204758,847.7593233584628,7629.833910226165,77357.10929834208,69709.64480170388,0.0,7647.464496638199,8000000,0.0,0.0,0.0,0.0,9659.574316204758,7997269.21620128,19319.148632409517,235579.45249201832,77357.10929834208
48.0,3084.4219549087775,453.28918369699767,247549.478594264,54643.69313700323,0.0,86132.87326759551,7608136.243862567,48410.07113925799,0.009363530625539698,0.375,0.03749999999999999,0.1875,15.0,177.94742047550636,118.63161365033761,239.25798129887642,0,0.18082371889460325,605.1258892407249,12377.4739297132,1092.8738627400649,9835.864764660582,98071.11019030074,88322.97140632481,0.0,9748.138783975923,8000000,0.0,0.0,0.0,0.0,12377.4739297132,7996462.288861429,24754.9478594264,302193.17173126724,98071.11019030074
49.0,3987.036580992185,588.288889605402,315694.8585414961,70226.07142871746,0.0,111216.03505642859,7498287.709502797,62401.829739387205,0.009427430126044556,0.375,0.03749999999999999,0.1875,15.0,230.0213412110876,153.34756080739172,308.93343071230163,0,0.181970103135214,780.02287174234,15784.742927074805,1404.5214285743493,12640.692857169142,123373.30234041224,111024.63162287757,0.0,12348.670717534666,8000000,0.0,0.0,0.0,0.0,15784.742927074805,7995424.674529439,31569.48585414961,385920.92997021356,123373.30234041224
50.0,5141.951435222708,762.5964528561764,400193.75666503416,89900.68558044,0.0,143233.4569380741,7360767.552928411,80192.55562703582,0.009509566653579469,0.375,0.03749999999999999,0.1875,15.0,296.6510443397716,197.76736289318106,397.87071371687244,0,0.18343543168647347,1002.4069453379478,20009.687833251708,1798.0137116088001,16182.123404479198,153704.17437826536,138183.23332783754,0.0,15520.941050427818,8000000,0.0,0.0,0.0,0.0,20009.687833251708,7994095.452111959,40019.375666503416,490094.44224547414,153704.17437826536
51.0,6612.176229867878,987.0729054404977,503535.02544245654,114525.70496267194,0.0,183871.28452441792,7190468.735935182,102662.14494868161,0.009614769942064937,0.375,0.03749999999999999,0.1875,15.0,381.47170556930064,254.31447037953376,510.7535681233831,0,0.18529846555305698,1283.2768118585202,25176.751272122827,2290.514099253439,20614.62689328095,189198.452415262,169879.4722677935,0.0,19318.980147468497,8000000,0.0,0.0,0.0,0.0,25176.751272122827,7992400.750864728,50353.50254424565,618060.7304051284,189198.452415262
52.0,8471.908096510959,1275.2145086766398,627762.0760721874,145012.2197343834,0.0,235089.87206509963,6982388.709523178,130805.83170820453,0.009748911742110459,0.375,0.03749999999999999,0.1875,15.0,488.76392864486303,325.84261909657533,653.0274224030545,0,0.1876514533690969,1635.0728963525567,31388.10380360937,2900.244394687668,26102.199552189013,229476.9992030398,205716.8386669885,0.0,23760.160536051295,8000000,0.0,0.0,0.0,0.0,31388.10380360937,7990252.8773948485,62776.20760721874,772774.2958065708,229476.9992030398
53.0,10805.877932938913,1643.5751229180487,773950.9181291874,182251.2186717805,0.0,299092.80832389585,6732255.601819316,165699.68803706032,0.009918999500774241,0.375,0.03749999999999999,0.1875,15.0,623.4160345926296,415.61068972841974,830.8133564552662,0,0.19059904977990635,2071.2461004632537,38697.545906459374,3645.0243734356095,32805.21936092049,273421.5700952861,244619.83245767048,0.0,28801.737637615646,8000000,0.0,0.0,0.0,0.0,38697.545906459374,7987550.546944179,77395.09181291875,956202.1368009679,273421.5700952861
54.0,13706.986421864267,2112.133114723532,941568.103466334,227000.39597801765,0.0,378250.0336928571,6437362.347326237,208436.79403237422,0.010133206685166521,0.375,0.03749999999999999,0.1875,15.0,790.7876781844769,527.1917854563179,1050.694538035714,0,0.19425510450260738,2605.459925404678,47078.4051733167,4540.007919560353,40860.07127604318,318999.08046289627,284682.3838652372,0.0,34316.69659765906,8000000,0.0,0.0,0.0,0.0,47078.4051733167,7984180.880463446,94156.8103466334,1168568.4994443518,318999.08046289627
55.0,17271.61029779139,2704.525065800631,1127817.0513061457,279731.53828552953,0.0,474964.05868216226,6097511.216362604,260030.38395422936,0.010400804031719165,0.375,0.03749999999999999,0.1875,15.0,996.439055641811,664.2927037612073,1319.3446074504507,0,0.19873668330460878,3250.3797994278666,56390.85256530729,5594.630765710591,50351.67689139531,363237.1757714145,323160.55238345714,0.0,40076.62338795734,8000000,0.0,0.0,0.0,0.0,56390.85256530729,7980023.864636442,112781.70513061457,1407548.5895916752,363237.1757714145
56.0,21592.152136771158,3448.047552125176,1327166.822280183,340452.9593509101,0.0,591477.1035458837,5715862.91513416,321287.8347608757,0.01073195801108202,0.375,0.03749999999999999,0.1875,15.0,1245.7010848137204,830.4673898758139,1642.9919542941213,0,0.2041550256845204,4016.0979345109463,66358.34111400915,6809.059187018202,61281.53268316382,402457.8990832938,356705.7301046734,0.0,45752.16897862036,8000000,0.0,0.0,0.0,0.0,66358.34111400915,7974959.800311137,132716.6822280183,1667619.781631093,402457.8990832938
57.0,26746.889693165478,4373.319987049949,1531307.9286073835,408539.2712172364,0.0,729632.3323216669,5299400.258173532,392670.58391257003,0.011137376127017679,0.375,0.03749999999999999,0.1875,15.0,1543.089789990316,1028.7265266602108,2026.756478671297,0,0.21060384099024507,4908.382298907126,76565.39643036918,8170.785424344729,73537.06881910255,432817.4301420856,381876.7746720895,0.0,50940.655469996105,8000000,0.0,0.0,0.0,0.0,76565.39643036918,7968879.790319819,153130.79286073835,1939847.19982462,432817.4301420856
58.0,32787.94839807454,5513.51745823868,1729733.7404085,482615.93014952674,0.0,890621.1950345163,4858727.668551178,474166.6752931195,0.011627804621297656,0.375,0.03749999999999999,0.1875,15.0,1891.6124075812236,1261.0749383874825,2473.9477639847673,0,0.21814631591569125,5927.0834411639935,86486.687020425,9652.318602990536,86870.86742691482,451069.9646515415,395846.99551110837,0.0,55222.96914043312,8000000,0.0,0.0,0.0,0.0,86486.687020425,7961698.53414372,172973.37404085,2212349.6705580265,451069.9646515415
59.0,39729.10039118935,6903.130930781682,1910970.555999851,560548.2349451721,0.0,1074763.9847312057,4407084.993001834,565208.7560633036,0.01221341824012459,0.375,0.03749999999999999,0.1875,15.0,2292.063484107078,1528.0423227380518,2985.455513142238,0,0.22680314509396785,7065.109450791295,95548.52779999256,11210.964698903443,100898.68229013098,455326.0548232834,397086.95915185456,0.0,58239.095671428826,8000000,0.0,0.0,0.0,0.0,95548.52779999256,7953367.768678063,191097.05559998512,2471518.7909450233,455326.0548232834
60.0,47535.743058382446,8576.291385241386,2064222.7850010137,639565.871334206,0.0,1281373.2710438243,3958726.0381773636,664665.2932745321,0.012903173179074134,0.375,0.03749999999999999,0.1875,15.0,2742.4467149066795,1828.2978099377865,3559.370197343956,0,0.23654432820984203,8308.31616593165,103211.13925005068,12791.31742668412,115121.85684015707,445513.5301422723,385753.7639163827,0.0,59759.76622588964,8000000,0.0,0.0,0.0,0.0,103211.13925005068,7943887.965556407,206422.27850010135,2703788.6563352197,445513.5301422723
61.0,56119.45262799977,10564.78818173351,2180994.0415955526,716516.7787460677,0.0,1508735.108521839,3527069.830326836,770915.5047847014,0.013704210274878318,0.375,0.03749999999999999,0.1875,15.0,3237.660728538448,2158.4404856922993,4190.930857005108,0,0.24728700708064635,9636.443809808767,109049.70207977763,14330.335574921355,128973.02017429218,423346.9765059248,363617.7412005939,0.0,59729.2353053309,8000000,0.0,0.0,0.0,0.0,109049.70207977763,7933315.759190296,218099.40415955527,2897510.82034162,423346.9765059248
62.0,65338.76492848094,12895.992455799396,2256223.5852335123,788202.7003898316,0.0,1754214.6804472462,3123124.2765451577,881995.0805348125,0.014621388191847617,0.375,0.03749999999999999,0.1875,15.0,3769.5441304892847,2513.02942032619,4872.818556797906,0,0.25890024143857626,11024.938506685157,112811.17926167561,15764.054007796633,141876.4860701697,391830.00378065166,333565.17312815227,0.0,58264.8306524994,8000000,0.0,0.0,0.0,0.0,112811.17926167561,7921765.242615747,225622.35852335123,3044426.2856233437,391830.00378065166
